DT_GERACAO,HH_GERACAO,CD_TP_ESFERA_PARTIDARIA,DS_TP_ESPERA_PARTIDARIA,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_CNPJ_PRESTADOR_CONTA,SG_PARTIDO,NM_PARTIDO,CD_TP_DOCUMENTO,DS_TP_DOCUMENTO,NR_DOCUMENTO,AA_AIDF,NR_AIDF,CD_TP_FORNECEDOR,DS_TP_FORNECEDOR,NR_CPF_CNPJ_FORNECEDOR,NM_FORNECEDOR,DS_GASTO_NIVEL1,DS_GASTO_NIVEL2,DS_GASTO_NIVEL3,DS_GASTO_NIVEL4,DT_PAGAMENTO,VR_GASTO,VR_PAGAMENTO,VR_DOCUMENTO,DS_GASTO_CONCAT,mes
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,4036629,#NULO#,#NULO#,J,PESSOA JURÍDICA,00448994000103,CLASSIC VIAGENS E TURISMO,TRANSPORTES E VIAGENS ,PASSAGENS AÉREAS ,MULHERES,NA,2018-01-11,1130.51,1130.51,1130.51,TRANSPORTES E VIAGENS - PASSAGENS AÉREAS - MULHERES,1
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,4038227,#NULO#,#NULO#,J,PESSOA JURÍDICA,00448994000103,CLASSIC VIAGENS E TURISMO,TRANSPORTES E VIAGENS ,PASSAGENS AÉREAS ,ORDINÁRIAS,NA,2018-04-20,989.93,989.93,989.93,TRANSPORTES E VIAGENS - PASSAGENS AÉREAS - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,4038363,#NULO#,#NULO#,J,PESSOA JURÍDICA,00448994000103,CLASSIC VIAGENS E TURISMO,TRANSPORTES E VIAGENS ,HOSPEDAGENS E ESTADIAS ,ORDINÁRIAS,NA,2018-04-23,1086.8,1086.8,1086.8,TRANSPORTES E VIAGENS - HOSPEDAGENS E ESTADIAS - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,491554,#NULO#,#NULO#,J,PESSOA JURÍDICA,09123654000187,COMPANHIA DE ÁGUAS E ESGOTOS DA PARAÍBA,ÁGUA E ESGOTO ,ORDINÁRIAS,NA,NA,2018-09-14,316.06,316.06,316.06,ÁGUA E ESGOTO - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,6945,#NULO#,#NULO#,J,PESSOA JURÍDICA,29355229000120,CONEXÃO VIAGENS E TURISMO,TRANSPORTES E VIAGENS ,HOSPEDAGENS E ESTADIAS ,ORDINÁRIAS,NA,2018-05-02,1088.04,1088.04,1088.04,TRANSPORTES E VIAGENS - HOSPEDAGENS E ESTADIAS - ORDINÁRIAS,5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,7588,#NULO#,#NULO#,J,PESSOA JURÍDICA,05469813000149,SL CONSULTORIA EM VIAGENS E TURISMO LTDA,TRANSPORTES E VIAGENS ,PASSAGENS AÉREAS ,ORDINÁRIAS,NA,2018-11-08,2599.87,2599.87,2599.87,TRANSPORTES E VIAGENS - PASSAGENS AÉREAS - ORDINÁRIAS,11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,9097,#NULO#,#NULO#,J,PESSOA JURÍDICA,34028316002742,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇOS POSTAIS ,ORDINÁRIAS,NA,NA,2018-04-10,121.8,121.8,121.8,SERVIÇOS POSTAIS - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,9349,#NULO#,#NULO#,J,PESSOA JURÍDICA,34028316002742,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇOS POSTAIS ,ORDINÁRIAS,NA,NA,2018-05-17,60.9,60.9,60.9,SERVIÇOS POSTAIS - ORDINÁRIAS,5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,9416,#NULO#,#NULO#,J,PESSOA JURÍDICA,34028316002742,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇOS POSTAIS ,ORDINÁRIAS,NA,NA,2018-06-01,146.9,146.9,146.9,SERVIÇOS POSTAIS - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,9723,#NULO#,#NULO#,J,PESSOA JURÍDICA,34028316002742,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇOS POSTAIS ,ORDINÁRIAS,NA,NA,2018-11-05,131.6,131.6,131.6,SERVIÇOS POSTAIS - ORDINÁRIAS,11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,9766,#NULO#,#NULO#,J,PESSOA JURÍDICA,34028316002742,EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇOS POSTAIS ,ORDINÁRIAS,NA,NA,2018-12-03,131.6,131.6,131.6,SERVIÇOS POSTAIS - ORDINÁRIAS,12
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3,FATURA,FT00143457,#NULO#,#NULO#,J,PESSOA JURÍDICA,60626512000270,MAIORCA PASSAGENS E TURISMO LTDA,TRANSPORTES E VIAGENS ,PASSAGENS AÉREAS ,ORDINÁRIAS,NA,2018-09-20,451,451,451,TRANSPORTES E VIAGENS - PASSAGENS AÉREAS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,0000,#NULO#,#NULO#,F,PESSOA FÍSICA,23273879491,SARA MEDEIROS BARRETO,PESSOAL ,RESCISÃO DE CONTRATO DE TRABALHO ,ORDINÁRIAS,NA,2018-08-01,32544.22,32544.22,32544.22,PESSOAL - RESCISÃO DE CONTRATO DE TRABALHO - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,00000,#NULO#,#NULO#,F,PESSOA FÍSICA,23273879491,SARA MEDEIROS BARRETO,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-02-01,2379.89,2379.89,2379.89,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,2
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,0002437391,#NULO#,#NULO#,J,PESSOA JURÍDICA,24219966000182,EXECUT CONSULTORIA E NEGOCIOS IMOBILIARIOS,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS IMÓVEIS ,ORDINÁRIAS,NA,2018-02-02,3600,3600,3600,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS IMÓVEIS - ORDINÁRIAS,2
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,075821,#NULO#,#NULO#,F,PESSOA FÍSICA,02841739406,LUCIANA DE SOUSA EVANGELISTA,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-12-05,505.49,505.49,505.49,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,12
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,080403,#NULO#,#NULO#,F,PESSOA FÍSICA,21958807400,CLAUDEMAR MEDEIROS DE FREITAS,PESSOAL ,ASSISTÊNCIA MÉDICA E SOCIAL ,ORDINÁRIAS,NA,2018-12-04,35,35,35,PESSOAL - ASSISTÊNCIA MÉDICA E SOCIAL - ORDINÁRIAS,12
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,080403,#NULO#,#NULO#,F,PESSOA FÍSICA,23273879491,SARA MEDEIROS BARRETO,PESSOAL ,ASSISTÊNCIA MÉDICA E SOCIAL ,ORDINÁRIAS,NA,2018-12-04,35,35,35,PESSOAL - ASSISTÊNCIA MÉDICA E SOCIAL - ORDINÁRIAS,12
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,080403,#NULO#,#NULO#,F,PESSOA FÍSICA,67556167453,ROSILDA BATISTA ALVES,PESSOAL ,ASSISTÊNCIA MÉDICA E SOCIAL ,ORDINÁRIAS,NA,2018-12-04,35,35,35,PESSOAL - ASSISTÊNCIA MÉDICA E SOCIAL - ORDINÁRIAS,12
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,102029,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-05-30,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,5
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,110675,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-07-25,6800,6800,6800,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,118744,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-09-19,12000,12000,12000,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,122739,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-11-07,6800,6800,6800,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,126860,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-08-21,6800,6800,6800,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,133158,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-03-01,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,138591,#NULO#,#NULO#,F,PESSOA FÍSICA,68988320425,ANNA MIRIAM DAS NEVES MEIRELES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-09-28,2429.74,2429.74,2429.74,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,150405,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-10-31,12000,12000,12000,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,10
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,150748,#NULO#,#NULO#,F,PESSOA FÍSICA,68988320425,ANNA MIRIAM DAS NEVES MEIRELES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-08-31,2429.74,2429.74,2429.74,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,159792,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-10-16,10000,10000,10000,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,10
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,161312,#NULO#,#NULO#,F,PESSOA FÍSICA,23273879491,SARA MEDEIROS BARRETO,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-07-31,5836.5,5836.5,5836.5,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,161655,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-07-31,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,7
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,162661,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-08-31,10000,10000,10000,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,164185,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-04-02,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,164223,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-09-06,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,164881,#NULO#,#NULO#,F,PESSOA FÍSICA,23273879491,SARA MEDEIROS BARRETO,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-04-02,5836.5,5836.5,5836.5,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,165410,#NULO#,#NULO#,F,PESSOA FÍSICA,68988320425,ANNA MIRIAM DAS NEVES MEIRELES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-04-02,2429.74,2429.74,2429.74,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,167792,#NULO#,#NULO#,J,PESSOA JURÍDICA,24219966000182,EXECUT CONSULTORIA E NEGOCIOS IMOBILIARIOS,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS IMÓVEIS ,ORDINÁRIAS,NA,2018-04-02,3600,3600,3600,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS IMÓVEIS - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,176904,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-06-25,6800,6800,6800,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,6
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,178488,#NULO#,#NULO#,F,PESSOA FÍSICA,67556167453,ROSILDA BATISTA ALVES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-11-29,2415.39,2415.39,2415.39,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,11
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,180335,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-12-05,12000,12000,12000,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,12
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,182238,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-02-01,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,2
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,191178,#NULO#,#NULO#,F,PESSOA FÍSICA,67556167453,ROSILDA BATISTA ALVES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-09-28,1558.87,1558.87,1558.87,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,9
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,195284,#NULO#,#NULO#,F,PESSOA FÍSICA,99268086468,EDWARD JOHNSON GONÇALVES DE ABRANTES,SERVIÇOS TÉCNICO-PROFISSIONAIS ,SERVIÇOS DE CONSULTORIA JURÍDICA ,ORDINÁRIAS,NA,2018-04-30,2626.77,2626.77,2626.77,SERVIÇOS TÉCNICO-PROFISSIONAIS - SERVIÇOS DE CONSULTORIA JURÍDICA - ORDINÁRIAS,4
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,198027,#NULO#,#NULO#,J,PESSOA JURÍDICA,10541486000129,M3 LOCADORA DE VEÍCULOS LTDA ME,ALUGUÉIS E CONDOMÍNIOS ,LOCAÇÃO DE BENS MÓVEIS ,ORDINÁRIAS,NA,2018-08-13,12000,12000,12000,ALUGUÉIS E CONDOMÍNIOS - LOCAÇÃO DE BENS MÓVEIS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,243847,#NULO#,#NULO#,F,PESSOA FÍSICA,21958807400,CLAUDEMAR MEDEIROS DE FREITAS,PESSOAL ,FÉRIAS ,ORDINÁRIAS,NA,2018-03-01,3715.59,3715.59,3715.59,PESSOAL - FÉRIAS - ORDINÁRIAS,3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,244753,#NULO#,#NULO#,F,PESSOA FÍSICA,67556167453,ROSILDA BATISTA ALVES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-03-01,1558.87,1558.87,1558.87,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,3
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,263825,#NULO#,#NULO#,F,PESSOA FÍSICA,92882080468,LUIZ ANTÔNIO LEITE CHAVES,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-08-31,2650.58,2650.58,2650.58,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,264955,#NULO#,#NULO#,F,PESSOA FÍSICA,21958807400,CLAUDEMAR MEDEIROS DE FREITAS,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-08-31,2873.74,2873.74,2873.74,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,8
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,280491,#NULO#,#NULO#,F,PESSOA FÍSICA,02841739406,LUCIANA DE SOUSA EVANGELISTA,PESSOAL ,SALÁRIOS E ORDENADOS ,ORDINÁRIAS,NA,2018-10-31,1516.48,1516.48,1516.48,PESSOAL - SALÁRIOS E ORDENADOS - ORDINÁRIAS,10
19/10/2019,16:37:25,2,ESTADUAL,PB,#NULO#,#NULO#,#NULO#,24489114000105,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4,RECIBO,293307,#NULO#,#NULO#,J,PESSOA JURÍDICA,08558538000128,PICANHA DO BASTOS,PESSOAL ,ALIMENTAÇÃO DO TRABALHADOR ,ORDINÁRIAS,NA,2018-08-05,199.91,199.91,199.91,PESSOAL - ALIMENTAÇÃO DO TRABALHADOR - ORDINÁRIAS,8
